date_time,target_carbon_monoxide,target_benzene,target_nitrogen_oxides
2011-01-20 22:00:00,1.8604257,7.5218415,295.795
2011-01-20 23:00:00,1.7734358,6.0785885,232.38162
2011-01-21 00:00:00,1.7258096,5.8233824,227.02405
2011-01-21 01:00:00,1.647511,6.230663,224.91328
2011-01-21 02:00:00,1.3231449,5.1980114,195.09132
2011-01-21 03:00:00,1.3605535,5.4331675,202.1716
2011-01-21 04:00:00,1.7249374,6.859793,235.82928
2011-01-21 05:00:00,1.8885796,7.0130033,271.3459
2011-01-21 06:00:00,2.2967532,9.34592,334.99988
2011-01-21 07:00:00,3.2259812,13.212893,472.79254
2011-01-21 08:00:00,4.8804893,19.950706,644.8165
2011-01-21 09:00:00,6.040082,30.954445,833.05914
2011-01-21 10:00:00,5.0659084,20.144676,722.40906
2011-01-21 11:00:00,5.297144,21.529612,731.8673
2011-01-21 12:00:00,5.3975196,21.702503,708.69794
2011-01-21 13:00:00,5.3662634,22.437693,732.89636
2011-01-21 14:00:00,3.236742,13.113646,469.55014
2011-01-21 15:00:00,4.5175858,16.846478,611.91974
2011-01-21 16:00:00,5.3472443,23.151533,742.7263
2011-01-21 17:00:00,4.269615,17.748108,578.8391
2011-01-21 18:00:00,4.885809,20.581593,630.808
2011-01-21 19:00:00,5.0654907,21.194393,646.66736
2011-01-21 20:00:00,8.117041,36.369164,944.0873
2011-01-21 21:00:00,8.643864,38.190662,1009.8146
2011-01-21 22:00:00,5.371419,22.461773,706.4644
2011-01-21 23:00:00,4.682963,19.81144,642.61694
2011-01-22 00:00:00,4.3076797,16.890694,562.64325
2011-01-22 01:00:00,3.859498,14.430568,492.9376
2011-01-22 02:00:00,3.815144,13.995171,481.24033
2011-01-22 03:00:00,3.3570766,13.316182,460.47107
2011-01-22 04:00:00,2.168362,9.465553,292.96838
2011-01-22 05:00:00,2.686388,11.06428,392.4979
2011-01-22 06:00:00,2.710558,10.742876,396.71973
2011-01-22 07:00:00,3.0704775,13.093312,460.3442
2011-01-22 08:00:00,3.474402,15.099925,539.4831
2011-01-22 09:00:00,3.824686,15.334392,543.38904
2011-01-22 10:00:00,4.39336,18.624804,638.3543
2011-01-22 11:00:00,4.1638546,16.736818,640.2521
2011-01-22 12:00:00,3.696416,15.229607,513.0896
2011-01-22 13:00:00,3.3444638,13.810506,456.83105
2011-01-22 14:00:00,3.719351,15.88054,480.1126
2011-01-22 15:00:00,1.7470016,6.8912344,243.71172
2011-01-22 16:00:00,1.5704209,7.0060253,246.28854
2011-01-22 17:00:00,1.7015173,8.223851,286.75787
2011-01-22 18:00:00,1.7024233,8.1165085,294.69684
2011-01-22 19:00:00,2.8904262,13.04602,421.7601
2011-01-22 20:00:00,3.138976,14.150807,463.09848
2011-01-22 21:00:00,4.146311,17.173576,638.8407
2011-01-22 22:00:00,3.833009,17.925589,571.127
2011-01-22 23:00:00,3.1764202,13.844565,498.2445
2011-01-23 00:00:00,2.495503,9.853123,415.85077
2011-01-23 01:00:00,1.7100302,6.7842283,248.31696
2011-01-23 02:00:00,1.6184635,6.435202,236.42319
2011-01-23 03:00:00,1.4299932,5.880991,225.71729
2011-01-23 04:00:00,1.0742278,4.7596583,183.11005
2011-01-23 05:00:00,0.7183179,2.9769666,116.929756
2011-01-23 06:00:00,0.65206456,1.9941732,97.08244
2011-01-23 07:00:00,0.64552516,1.8269535,113.39498
2011-01-23 08:00:00,0.85527515,2.6581397,147.24823
2011-01-23 09:00:00,1.1909289,5.2905283,234.25371
2011-01-23 10:00:00,1.556076,5.894574,267.8996
2011-01-23 11:00:00,1.423575,6.33234,280.5077
2011-01-23 12:00:00,2.2100368,9.561371,370.4957
2011-01-23 13:00:00,2.2493517,9.848098,374.0652
2011-01-23 14:00:00,1.93492,8.892161,353.78583
2011-01-23 15:00:00,2.3499517,10.178923,390.33972
2011-01-23 16:00:00,1.7501516,6.0951157,227.86777
2011-01-23 17:00:00,1.6624589,4.1837497,174.76118
2011-01-23 18:00:00,1.7067164,4.9956822,206.51045
2011-01-23 19:00:00,2.1389196,7.6928754,273.44614
2011-01-23 20:00:00,2.3519397,8.753165,296.8235
2011-01-23 21:00:00,1.6969528,4.308491,189.41953
2011-01-23 22:00:00,1.2948726,4.2924824,170.32239
2011-01-23 23:00:00,1.7147908,5.7465377,216.79227
2011-01-24 00:00:00,1.2622551,4.362641,165.82843
2011-01-24 01:00:00,1.4089955,5.2557726,181.26936
2011-01-24 02:00:00,1.7756379,7.775565,251.70343
2011-01-24 03:00:00,0.73783684,2.209714,86.570694
2011-01-24 04:00:00,0.43499008,0.82673883,46.567905
2011-01-24 05:00:00,0.4211459,0.7139982,42.496376
2011-01-24 06:00:00,0.4705162,0.97042394,71.477295
2011-01-24 07:00:00,0.9633355,3.0609488,158.47037
2011-01-24 08:00:00,2.4176834,11.339528,398.53223
2011-01-24 09:00:00,2.3048449,10.058559,380.92242
2011-01-24 10:00:00,1.670404,6.070457,249.37396
2011-01-24 11:00:00,1.6094732,5.9731817,246.23288
2011-01-24 12:00:00,1.6103096,6.376307,250.39386
2011-01-24 13:00:00,1.6568016,6.130766,238.30309
2011-01-24 14:00:00,1.4462855,5.2370553,214.20174
2011-01-24 15:00:00,1.9027042,8.32322,298.47302
2011-01-24 16:00:00,1.661042,6.748417,248.81096
2011-01-24 17:00:00,2.0422235,8.217791,291.5445
2011-01-24 18:00:00,2.148099,8.862249,314.82504
2011-01-24 19:00:00,1.9603693,8.047642,282.10745
2011-01-24 20:00:00,1.988034,7.4910097,268.92267
2011-01-24 21:00:00,1.0618058,3.1601274,135.84415
2011-01-24 22:00:00,0.78844905,2.0782378,101.11485
2011-01-24 23:00:00,0.75424147,1.5845752,91.63247
2011-01-25 00:00:00,0.5503024,1.1185267,63.112946
2011-01-25 01:00:00,0.47640976,0.6025021,44.463135
2011-01-25 02:00:00,0.3792153,0.47389698,38.82208
2011-01-25 03:00:00,0.28201282,0.40042028,32.92775
2011-01-25 04:00:00,0.266854,0.4125142,30.73928
2011-01-25 05:00:00,0.25357848,0.3465826,26.729599
2011-01-25 06:00:00,0.28535885,0.37243995,31.072056
2011-01-25 07:00:00,0.3225482,0.5400182,49.95762
2011-01-25 08:00:00,0.8018534,2.811536,122.99344
2011-01-25 09:00:00,1.4033476,5.8487716,217.1286
2011-01-25 10:00:00,1.2010865,5.200321,204.38591
2011-01-25 11:00:00,1.1242697,4.212891,191.19994
2011-01-25 12:00:00,1.0056577,3.5331788,168.34917
2011-01-25 13:00:00,0.91675377,3.086864,141.59631
2011-01-25 14:00:00,1.0944425,4.5027437,164.88655
2011-01-25 15:00:00,1.0001562,4.321513,158.1312
2011-01-25 16:00:00,0.9823905,3.7827783,150.41832
2011-01-25 17:00:00,1.0349414,3.4660141,146.07047
2011-01-25 18:00:00,1.2107449,4.385504,170.08063
2011-01-25 19:00:00,1.5517688,6.1336684,217.94298
2011-01-25 20:00:00,1.6000413,6.606071,219.95067
2011-01-25 21:00:00,0.99038243,2.488028,123.65554
2011-01-25 22:00:00,0.7903999,2.4374626,108.34624
2011-01-25 23:00:00,0.6934755,1.6114422,94.74724
2011-01-26 00:00:00,0.5847063,1.1061622,61.712105
2011-01-26 01:00:00,0.5322783,1.0153824,52.328617
2011-01-26 02:00:00,0.37464345,0.45918226,35.855
2011-01-26 03:00:00,0.29186743,0.42305595,32.60204
2011-01-26 04:00:00,0.26390582,0.36024755,25.506824
2011-01-26 05:00:00,0.26173294,0.34804043,25.521654
2011-01-26 06:00:00,0.30231643,0.3801169,35.26148
2011-01-26 07:00:00,0.4800351,0.8164916,58.9133
2011-01-26 08:00:00,0.79233766,2.7058523,121.69872
2011-01-26 09:00:00,1.0417523,3.924362,183.40695
2011-01-26 10:00:00,0.8582406,2.6071699,135.09805
2011-01-26 11:00:00,0.95958203,3.106991,161.24495
2011-01-26 12:00:00,0.8456736,2.5025065,133.10202
2011-01-26 13:00:00,0.8744018,3.2921102,131.71147
2011-01-26 14:00:00,1.2005591,5.280161,173.83441
2011-01-26 15:00:00,0.90131664,3.2766023,144.2178
2011-01-26 16:00:00,1.1416285,4.6456566,185.30286
2011-01-26 17:00:00,1.1325808,4.613572,179.5803
2011-01-26 18:00:00,2.3246436,9.557693,322.97473
2011-01-26 19:00:00,1.8800476,7.771088,292.43747
2011-01-26 20:00:00,1.969311,8.138627,276.86676
2011-01-26 21:00:00,1.4730926,5.740328,219.75166
2011-01-26 22:00:00,1.0083812,2.708967,130.9862
2011-01-26 23:00:00,0.85226786,2.7073343,125.48596
2011-01-27 00:00:00,0.9683764,3.14309,120.76401
2011-01-27 01:00:00,0.780362,1.8522211,97.60337
2011-01-27 02:00:00,0.8480095,2.8641253,110.45406
2011-01-27 03:00:00,0.46517742,0.7351023,54.03145
2011-01-27 04:00:00,0.36885703,0.571351,39.792953
2011-01-27 05:00:00,0.35801512,0.44532898,32.112015
2011-01-27 06:00:00,0.41848707,0.75947654,53.889908
2011-01-27 07:00:00,0.5843015,1.1966318,87.2299
2011-01-27 08:00:00,1.786963,7.378909,294.5557
2011-01-27 09:00:00,1.8769865,7.7525525,311.9964
2011-01-27 10:00:00,1.3698947,4.97679,218.26993
2011-01-27 11:00:00,1.1024063,4.1157084,209.79254
2011-01-27 12:00:00,0.9337853,2.8024995,145.67842
2011-01-27 13:00:00,1.118282,4.675763,175.33482
2011-01-27 14:00:00,1.283692,4.093609,190.80261
2011-01-27 15:00:00,1.1435072,4.606707,196.1182
2011-01-27 16:00:00,1.0669942,4.304057,187.12875
2011-01-27 17:00:00,1.3013618,4.9859014,213.6642
2011-01-27 18:00:00,1.7538903,7.15806,264.11722
2011-01-27 19:00:00,2.283677,9.6242895,354.7853
2011-01-27 20:00:00,2.495112,10.667452,362.55988
2011-01-27 21:00:00,1.642124,6.5488987,245.41853
2011-01-27 22:00:00,1.0118632,4.178529,162.92752
2011-01-27 23:00:00,1.0742636,3.651627,168.89499
2011-01-28 00:00:00,1.0090499,3.1281397,138.68509
2011-01-28 01:00:00,0.8239027,2.260696,98.8582
2011-01-28 02:00:00,0.6992454,2.2020743,92.35334
2011-01-28 03:00:00,0.6182279,1.2287028,76.433784
2011-01-28 04:00:00,0.572332,1.4131253,68.45589
2011-01-28 05:00:00,0.4813273,0.74991,51.900356
2011-01-28 06:00:00,0.5351055,1.2205158,76.232025
2011-01-28 07:00:00,0.6277009,1.6648865,107.32854
2011-01-28 08:00:00,1.5239632,6.204654,238.89667
2011-01-28 09:00:00,1.9904956,7.9265985,301.28497
2011-01-28 10:00:00,1.6570623,6.8223724,269.3727
2011-01-28 11:00:00,1.4007139,5.4950366,230.96594
2011-01-28 12:00:00,1.3561115,5.076189,199.96857
2011-01-28 13:00:00,1.2729211,5.0952644,199.50505
2011-01-28 14:00:00,1.8214536,7.5001783,249.7764
2011-01-28 15:00:00,1.3058958,5.0663304,175.86249
2011-01-28 16:00:00,1.0051082,3.8463192,146.89154
2011-01-28 17:00:00,2.9170775,0.114069976,332.41205
2011-01-28 18:00:00,3.3346496,0.10965874,447.21637
2011-01-28 19:00:00,3.3365269,0.10275151,388.66895
2011-01-28 20:00:00,3.098303,0.107585005,327.8202
2011-01-28 21:00:00,2.7301512,0.14760573,269.42947
2011-01-28 22:00:00,2.3145525,0.109718904,231.69571
2011-01-28 23:00:00,2.973763,0.10472315,253.32547
2011-01-29 00:00:00,1.8418571,0.14553943,219.91478
2011-01-29 01:00:00,1.9774518,0.124605626,180.80724
2011-01-29 02:00:00,0.5525952,0.94558454,56.198326
2011-01-29 03:00:00,0.4146216,0.71044093,41.858246
2011-01-29 04:00:00,0.39658314,0.65736604,38.48025
2011-01-29 05:00:00,0.37435603,0.56960946,37.35018
2011-01-29 06:00:00,0.38351473,0.7509774,45.21206
2011-01-29 07:00:00,0.53240025,1.0531818,68.04719
2011-01-29 08:00:00,0.6773293,2.1149192,100.7627
2011-01-29 09:00:00,0.8388083,2.7620008,130.73662
2011-01-29 10:00:00,0.8944902,3.3874154,142.8992
2011-01-29 11:00:00,0.87703204,3.0221934,137.33858
2011-01-29 12:00:00,0.7216548,1.9890249,112.65389
2011-01-29 13:00:00,0.8955945,2.7563052,126.363655
2011-01-29 14:00:00,0.9198702,3.5161204,135.5841
2011-01-29 15:00:00,0.6553682,1.9174097,96.217224
2011-01-29 16:00:00,0.8516832,2.812848,125.85703
2011-01-29 17:00:00,0.9584132,2.978395,136.5574
2011-01-29 18:00:00,0.94759107,3.305537,138.22923
2011-01-29 19:00:00,0.8943069,2.7509773,131.13513
2011-01-29 20:00:00,1.0158097,3.5776463,142.7801
2011-01-29 21:00:00,0.8942501,3.1276271,132.20761
2011-01-29 22:00:00,0.7133545,2.1436574,98.31165
2011-01-29 23:00:00,0.6735147,1.9848564,88.2991
2011-01-30 00:00:00,0.789824,2.3325138,96.24214
2011-01-30 01:00:00,0.801714,1.9230969,93.86178
2011-01-30 02:00:00,0.5649458,1.375912,69.85198
2011-01-30 03:00:00,0.7023436,2.559349,101.218994
2011-01-30 04:00:00,0.5764388,1.6773401,80.86684
2011-01-30 05:00:00,0.37839973,0.62547493,42.981953
2011-01-30 06:00:00,0.38548845,0.67971396,45.4397
2011-01-30 07:00:00,0.35621002,0.56204885,48.66021
2011-01-30 08:00:00,0.4402945,0.76330066,64.64974
2011-01-30 09:00:00,0.5511882,0.9721193,85.55908
2011-01-30 10:00:00,0.61136955,1.520318,98.25405
2011-01-30 11:00:00,0.60547924,1.8572602,107.4769
2011-01-30 12:00:00,0.7072814,2.3856153,113.002884
2011-01-30 13:00:00,0.6236999,1.9491854,96.67302
2011-01-30 14:00:00,0.6018641,1.3420165,97.79861
2011-01-30 15:00:00,0.5974077,1.9265091,102.02458
2011-01-30 16:00:00,0.63032347,1.4634471,103.41178
2011-01-30 17:00:00,0.87442505,2.5487373,135.94328
2011-01-30 18:00:00,0.7858045,1.837733,124.30243
2011-01-30 19:00:00,0.9081725,3.2896795,151.76678
2011-01-30 20:00:00,1.2329142,4.3656063,212.08005
2011-01-30 21:00:00,1.0036372,3.7985642,173.58646
2011-01-30 22:00:00,0.76290786,2.6181748,125.52717
2011-01-30 23:00:00,0.8644247,3.0699677,134.77805
2011-01-31 00:00:00,1.16759,4.0195208,159.59962
2011-01-31 01:00:00,0.9501251,2.7303684,120.928345
2011-01-31 02:00:00,0.5675469,0.9714777,57.65841
2011-01-31 03:00:00,0.3900779,0.66058093,45.247948
2011-01-31 04:00:00,0.32855636,0.44675368,36.810192
2011-01-31 05:00:00,0.35523754,0.395877,33.627277
2011-01-31 06:00:00,0.35997182,0.5210453,42.553234
2011-01-31 07:00:00,0.59627604,1.1468228,85.13082
2011-01-31 08:00:00,1.7467247,6.7757354,278.02972
2011-01-31 09:00:00,3.302666,15.104168,513.89886
2011-01-31 10:00:00,3.2631083,14.665598,590.36206
2011-01-31 11:00:00,2.4997463,11.354412,435.13855
2011-01-31 12:00:00,2.812552,13.047347,465.64532
2011-01-31 13:00:00,2.384128,11.054276,385.0601
2011-01-31 14:00:00,2.5662484,12.182746,401.79465
2011-01-31 15:00:00,3.1470776,15.296054,499.6825
2011-01-31 16:00:00,2.953436,14.348613,463.47354
2011-01-31 17:00:00,3.93211,21.03682,649.5598
2011-01-31 18:00:00,5.4686327,25.748318,775.8929
2011-01-31 19:00:00,5.6720543,26.895065,775.99567
2011-01-31 20:00:00,5.381386,31.58305,823.6852
2011-01-31 21:00:00,3.1030524,12.866745,471.53223
2011-01-31 22:00:00,1.6276909,6.907015,274.2069
2011-01-31 23:00:00,1.5261005,6.158452,253.44238
2011-02-01 00:00:00,1.4326913,5.0878477,221.09233
2011-02-01 01:00:00,1.173943,4.2978563,188.81303
2011-02-01 02:00:00,1.1844428,4.562337,187.74524
2011-02-01 03:00:00,0.92958903,3.4737973,160.77875
2011-02-01 04:00:00,1.0592993,3.965772,168.63045
2011-02-01 05:00:00,1.2286618,4.3980823,189.78682
2011-02-01 06:00:00,1.2012486,4.568251,205.62413
2011-02-01 07:00:00,1.8227127,8.246514,322.69305
2011-02-01 08:00:00,4.462616,22.065153,634.63086
2011-02-01 09:00:00,5.220656,24.903234,745.5003
2011-02-01 10:00:00,4.425498,19.12173,669.6713
2011-02-01 11:00:00,5.037543,23.893118,768.2671
2011-02-01 12:00:00,4.597282,20.58644,686.18896
2011-02-01 13:00:00,3.9016027,16.585207,582.2838
2011-02-01 14:00:00,4.847543,21.377224,666.87415
2011-02-01 15:00:00,4.2514396,18.179102,592.73975
2011-02-01 16:00:00,3.2907057,13.749804,453.20227
2011-02-01 17:00:00,4.2298536,17.318604,562.62067
2011-02-01 18:00:00,3.0808656,12.918584,460.46887
2011-02-01 19:00:00,3.6344624,16.096142,537.57336
2011-02-01 20:00:00,3.0976534,13.020205,450.77258
2011-02-01 21:00:00,2.3999157,10.249654,370.4654
2011-02-01 22:00:00,1.7314368,6.888824,257.62567
2011-02-01 23:00:00,1.5805587,5.0361557,210.55592
2011-02-02 00:00:00,1.3674054,4.936391,199.41267
2011-02-02 01:00:00,1.5274317,4.884614,197.73972
2011-02-02 02:00:00,1.7197452,7.032246,229.37213
2011-02-02 03:00:00,1.5844834,6.7211637,222.39397
2011-02-02 04:00:00,1.2923928,5.406391,185.32468
2011-02-02 05:00:00,1.3029658,3.8685005,174.56866
2011-02-02 06:00:00,1.2978692,4.334093,189.73724
2011-02-02 07:00:00,1.2790401,5.365126,224.25485
2011-02-02 08:00:00,3.3611846,15.007483,492.07855
2011-02-02 09:00:00,5.585974,30.028807,788.33167
2011-02-02 10:00:00,4.3953943,20.111835,661.1687
2011-02-02 11:00:00,3.2999988,14.855211,571.07635
2011-02-02 12:00:00,3.392188,15.470268,566.22095
2011-02-02 13:00:00,2.2127075,10.444328,352.89142
2011-02-02 14:00:00,2.2942748,11.40211,363.4585
2011-02-02 15:00:00,1.6884155,7.459808,273.43115
2011-02-02 16:00:00,1.8636782,8.6877985,314.58145
2011-02-02 17:00:00,3.0372224,14.277109,447.63684
2011-02-02 18:00:00,3.8664658,17.016468,553.8494
2011-02-02 19:00:00,4.874343,23.89824,710.5926
2011-02-02 20:00:00,6.0684195,30.004164,794.239
2011-02-02 21:00:00,3.9105742,16.347403,573.89465
2011-02-02 22:00:00,1.6960375,6.654828,263.58002
2011-02-02 23:00:00,1.783949,7.215081,277.65512
2011-02-03 00:00:00,1.6037184,6.4567933,236.13089
2011-02-03 01:00:00,1.6374309,6.183178,230.8599
2011-02-03 02:00:00,1.1724037,3.5622241,160.70813
2011-02-03 03:00:00,0.96637785,3.3723109,156.61865
2011-02-03 04:00:00,0.9745463,2.9434378,141.51706
2011-02-03 05:00:00,0.8248547,2.9774098,142.2074
2011-02-03 06:00:00,0.8766105,3.277917,166.27951
2011-02-03 07:00:00,1.1797755,4.368889,202.77704
2011-02-03 08:00:00,3.9370673,17.425972,560.30664
2011-02-03 09:00:00,5.477407,27.117125,744.7296
2011-02-03 10:00:00,4.7955465,22.61753,688.1561
2011-02-03 11:00:00,3.2027025,13.958281,515.9702
2011-02-03 12:00:00,2.5939507,10.890385,441.17636
2011-02-03 13:00:00,3.1797385,13.815431,502.9138
2011-02-03 14:00:00,3.234437,13.2054,486.9787
2011-02-03 15:00:00,2.53508,11.081351,375.05536
2011-02-03 16:00:00,2.852322,12.146578,389.99686
2011-02-03 17:00:00,3.94777,16.387276,511.59827
2011-02-03 18:00:00,7.796789,34.256565,898.58044
2011-02-03 19:00:00,7.657176,33.454414,875.7791
2011-02-03 20:00:00,4.38072,16.51142,543.907
2011-02-03 21:00:00,3.2008586,12.710766,436.87268
2011-02-03 22:00:00,3.840455,15.211937,497.81857
2011-02-03 23:00:00,1.9943529,7.7991147,278.5537
2011-02-04 00:00:00,1.8077481,6.641451,230.10185
2011-02-04 01:00:00,1.5965941,4.965415,196.28671
2011-02-04 02:00:00,0.9448159,3.6469018,149.73749
2011-02-04 03:00:00,1.2006319,4.790547,182.53954
2011-02-04 04:00:00,0.9736096,3.1680121,127.75553
2011-02-04 05:00:00,0.8247309,2.953281,122.404205
2011-02-04 06:00:00,1.0812417,4.7488747,195.19203
2011-02-04 07:00:00,1.7697927,7.1103554,272.91147
2011-02-04 08:00:00,4.181642,19.538958,562.7033
2011-02-04 09:00:00,4.0416355,20.152279,571.34705
2011-02-04 10:00:00,3.7192624,16.029379,518.18225
2011-02-04 11:00:00,3.6212082,15.081956,537.43854
2011-02-04 12:00:00,1.9353296,6.868416,276.5718
2011-02-04 13:00:00,1.6713694,6.4754305,243.41888
2011-02-04 14:00:00,2.112855,9.239623,316.66254
2011-02-04 15:00:00,1.8617579,7.49533,261.21735
2011-02-04 16:00:00,1.5963038,5.9652805,236.74298
2011-02-04 17:00:00,2.119483,8.516524,313.73935
2011-02-04 18:00:00,2.4625688,10.880985,351.06372
2011-02-04 19:00:00,2.9771314,12.667284,384.3902
2011-02-04 20:00:00,2.3905313,10.174982,334.45312
2011-02-04 21:00:00,2.5833488,10.5407715,349.89294
2011-02-04 22:00:00,1.6432948,6.106098,228.6423
2011-02-04 23:00:00,1.3882859,5.2600536,194.51578
2011-02-05 00:00:00,1.4181631,4.8516493,185.66959
2011-02-05 01:00:00,1.4743707,5.315986,186.0452
2011-02-05 02:00:00,1.3604327,5.255399,189.03926
2011-02-05 03:00:00,1.7953889,7.1840944,242.57713
2011-02-05 04:00:00,1.5737607,6.1887994,192.2609
2011-02-05 05:00:00,1.1832871,5.018445,174.39226
2011-02-05 06:00:00,1.3450731,4.8998876,198.5314
2011-02-05 07:00:00,1.8013713,7.99792,280.6624
2011-02-05 08:00:00,2.9480376,12.643135,431.2952
2011-02-05 09:00:00,2.4427876,11.037191,387.30692
2011-02-05 10:00:00,1.2698888,5.59898,231.89883
2011-02-05 11:00:00,1.0837759,3.7156134,183.2492
2011-02-05 12:00:00,1.0252172,3.5909286,152.19688
2011-02-05 13:00:00,1.2106378,4.9900618,184.17175
2011-02-05 14:00:00,1.1878836,4.2091393,161.35095
2011-02-05 15:00:00,1.0203269,3.9025145,147.91397
2011-02-05 16:00:00,0.99848837,3.535324,151.86676
2011-02-05 17:00:00,1.0326104,3.667326,145.64117
2011-02-05 18:00:00,1.2802625,4.2079396,187.8623
2011-02-05 19:00:00,1.7156663,6.9197893,245.52684
2011-02-05 20:00:00,1.3597634,4.971401,200.35294
2011-02-05 21:00:00,1.5469611,6.1801467,228.97736
2011-02-05 22:00:00,1.2909893,3.4584935,166.78027
2011-02-05 23:00:00,1.3540956,5.2047367,194.59506
2011-02-06 00:00:00,1.3375689,5.30014,191.02597
2011-02-06 01:00:00,1.1640217,5.3099275,185.84131
2011-02-06 02:00:00,1.3829367,5.76355,192.6341
2011-02-06 03:00:00,0.8133889,3.2500439,143.09552
2011-02-06 04:00:00,0.71654654,2.5961995,112.7007
2011-02-06 05:00:00,0.6223632,2.2922802,94.748955
2011-02-06 06:00:00,0.6079217,1.6539589,96.94588
2011-02-06 07:00:00,0.5828806,1.4018599,96.99014
2011-02-06 08:00:00,0.6455386,1.1379002,106.382164
2011-02-06 09:00:00,0.8015572,2.3273664,140.54713
2011-02-06 10:00:00,1.2978494,4.874734,218.9018
2011-02-06 11:00:00,1.6523716,6.0830693,270.59598
2011-02-06 12:00:00,1.136751,4.4493184,189.66682
2011-02-06 13:00:00,1.1179775,3.4918127,154.25818
2011-02-06 14:00:00,0.84843606,2.7461455,120.6422
2011-02-06 15:00:00,0.68715465,1.8922572,96.52768
2011-02-06 16:00:00,0.7854682,2.4797614,106.338165
2011-02-06 17:00:00,1.2018135,3.6038158,148.23755
2011-02-06 18:00:00,1.1045805,2.7920318,134.05627
2011-02-06 19:00:00,1.449732,5.354518,213.21437
2011-02-06 20:00:00,1.5192838,5.396572,215.45607
2011-02-06 21:00:00,1.269871,3.5115707,177.20935
2011-02-06 22:00:00,1.0573373,2.3200145,131.55626
2011-02-06 23:00:00,0.87806976,2.5668128,127.510056
2011-02-07 00:00:00,0.81187534,2.0354104,100.47207
2011-02-07 01:00:00,0.8314005,2.11868,96.618164
2011-02-07 02:00:00,0.667356,1.6711471,77.65425
2011-02-07 03:00:00,0.56945926,0.9419806,64.04922
2011-02-07 04:00:00,0.5387477,0.8808799,56.51017
2011-02-07 05:00:00,0.5559285,0.90479445,70.22773
2011-02-07 06:00:00,0.6774257,1.648087,107.9458
2011-02-07 07:00:00,0.9936528,3.0203831,161.42705
2011-02-07 08:00:00,2.1861467,9.778587,347.34088
2011-02-07 09:00:00,2.3648891,10.555203,380.4728
2011-02-07 10:00:00,2.0958395,8.720051,350.87238
2011-02-07 11:00:00,1.8217102,7.1382504,293.70172
2011-02-07 12:00:00,1.5399183,5.762537,233.8819
2011-02-07 13:00:00,1.7193165,7.0421267,239.1031
2011-02-07 14:00:00,1.4299176,4.9404097,178.75082
2011-02-07 15:00:00,1.5008914,5.4505663,206.25093
2011-02-07 16:00:00,1.5008674,5.0220447,213.12732
2011-02-07 17:00:00,2.014391,8.110917,281.69037
2011-02-07 18:00:00,2.1975498,8.49147,300.15356
2011-02-07 19:00:00,2.1139495,7.7904444,270.61627
2011-02-07 20:00:00,1.8620319,6.865953,249.84874
2011-02-07 21:00:00,1.5783339,4.3261437,190.24818
2011-02-07 22:00:00,1.1054627,3.2591665,148.50911
2011-02-07 23:00:00,1.2058793,2.7090642,130.50874
2011-02-08 00:00:00,0.8402033,1.9759908,96.70918
2011-02-08 01:00:00,0.695109,1.3005301,75.57686
2011-02-08 02:00:00,0.5013743,0.77233547,47.223534
2011-02-08 03:00:00,0.43952113,0.59093696,39.752934
2011-02-08 04:00:00,0.48707393,0.83150417,52.401344
2011-02-08 05:00:00,0.73484755,1.2585757,84.707886
2011-02-08 06:00:00,0.75436056,2.297357,119.38327
2011-02-08 07:00:00,1.0336478,3.5229337,174.70192
2011-02-08 08:00:00,2.2628605,9.787487,359.94354
2011-02-08 09:00:00,3.1468425,14.720989,457.08063
2011-02-08 10:00:00,1.9732147,7.8159823,315.75323
2011-02-08 11:00:00,1.6418345,6.48427,278.45453
2011-02-08 12:00:00,1.9986215,8.755854,331.90024
2011-02-08 13:00:00,1.644928,6.4510026,239.79913
2011-02-08 14:00:00,1.871433,8.413989,311.24866
2011-02-08 15:00:00,1.3368838,4.748386,192.6661
2011-02-08 16:00:00,1.0773491,4.5153356,159.87466
2011-02-08 17:00:00,3.40107,0.1054053,309.0395
2011-02-08 18:00:00,3.4964476,0.111176655,324.28964
2011-02-08 19:00:00,3.284108,0.109267116,343.9496
2011-02-08 20:00:00,3.0693412,0.11003524,340.42175
2011-02-08 21:00:00,2.9951844,0.1059708,342.3777
2011-02-08 22:00:00,2.820599,0.10310169,241.75514
2011-02-08 23:00:00,2.676525,0.10822106,214.4151
2011-02-09 00:00:00,1.6185442,0.14903659,217.23422
2011-02-09 01:00:00,1.7438829,0.10066092,193.05835
2011-02-09 02:00:00,1.5182297,0.09846433,159.08803
2011-02-09 03:00:00,1.3605406,0.09966451,141.62015
2011-02-09 04:00:00,1.2726033,0.09895313,130.35559
2011-02-09 05:00:00,1.267002,0.10625327,147.58017
2011-02-09 06:00:00,1.2991732,0.10356749,171.23314
2011-02-09 07:00:00,1.2326024,0.10581426,225.66107
2011-02-09 08:00:00,2.079734,0.10428283,323.988
2011-02-09 09:00:00,2.4573293,0.09960467,365.9574
2011-02-09 10:00:00,2.751622,0.10529124,360.12408
2011-02-09 11:00:00,2.618663,0.111237004,311.2093
2011-02-09 12:00:00,2.71377,0.10232248,325.58917
2011-02-09 13:00:00,2.3993306,0.1264157,284.2229
2011-02-09 14:00:00,2.755124,0.10152789,263.50696
2011-02-09 15:00:00,2.849438,0.111105554,263.8588
2011-02-09 16:00:00,2.972122,0.10613014,290.59348
2011-02-09 17:00:00,3.020814,0.10560961,303.34256
